mean_FFD,mean_GD,mean_GPT,mean_TRT,mean_meanPupilSize,mean_nFixations,omission_rate,participant_id,regression_rate,regressions,revisit_rate,revisited_words,sentence_content,sentence_id,skip_rate,skipped_words,total_fixations,total_words
92.0909090909091,92.0909090909091,138.0909090909091,110.9090909090909,1042.6818181818182,1.2727272727272727,0.21428571428571427,ZAB,0.2857142857142857,4.0,0.21428571428571427,3.0,"They were part of the Puritan movement, especially following the teachings of John Cotton.",50,0.21428571428571427,3.0,14.0,14
84.76923076923077,84.76923076923077,125.61538461538461,93.53846153846153,930.0,1.1538461538461537,0.38095238095238093,ZAB,0.2,3.0,0.047619047619047616,1.0,Three U.S. Presidents (Franklin D. Roosevelt and both Bushes - George H. W. Bush and George W. Bush) are her descendants.,51,0.38095238095238093,8.0,15.0,21
98.25,100.75,126.05,113.65,887.575,1.2,0.3103448275862069,ZAB,0.2916666666666667,7.0,0.10344827586206896,3.0,"Another descendant, Eve LaPlante, is the author of the most recent biography of Anne Hutchinson, American Jezebel: The Uncommon Life of Anne Hutchinson, the Woman Who Defied the Puritans.",52,0.3103448275862069,9.0,24.0,29
111.7,117.3,158.1,158.1,895.5666666666666,1.4,0.23076923076923078,ZAB,0.21428571428571427,3.0,0.15384615384615385,2.0,"Hutchinson was born Anne Marbury on July 17, 1591 in Alford, Lincolnshire, England.",53,0.23076923076923078,3.0,14.0,13
100.3076923076923,116.3076923076923,158.53846153846155,125.6923076923077,885.7435897435897,1.3076923076923077,0.23529411764705882,ZAB,0.29411764705882354,5.0,0.058823529411764705,1.0,"Hutchinson emigrated from England to Massachusetts in 1634, in response to the preacher John Cotton's doing so.",54,0.23529411764705882,4.0,17.0,17
98.28571428571429,115.14285714285714,154.0,135.35714285714286,890.25,1.3571428571428572,0.3,ZAB,0.3684210526315789,7.0,0.15,3.0,"She later moved yet further from her Boston-based persecutors, to what is now The Bronx in northern New York City.",55,0.3,6.0,19.0,20
95.38888888888889,107.61111111111111,161.27777777777777,139.0,872.9722222222222,1.5,0.35714285714285715,ZAB,0.25925925925925924,7.0,0.14285714285714285,4.0,"Erin Fleming (August 13, 1941- April 15, 2003) was a minor actress who was best known as the companion and care-giver to Groucho Marx in his final years.",56,0.35714285714285715,10.0,27.0,28
116.66666666666667,157.0,242.33333333333334,212.5,867.5833333333334,1.8333333333333333,0.14285714285714285,ZAB,0.18181818181818182,2.0,0.2857142857142857,2.0,Fleming was born Marilyn Fleming in Canada.,57,0.14285714285714285,1.0,11.0,7
103.05405405405405,115.51351351351352,140.56756756756758,138.45945945945945,862.0540540540541,1.3783783783783783,0.4032258064516129,ZAB,0.23529411764705882,12.0,0.08064516129032258,5.0,"Sir Andrew Fielding Huxley, OM, FRS (born 22 November 1917, Hampstead, London, England, UK) is a British physiologist and biophysicist, who won the 1963 Nobel Prize in Physiology or Medicine for his work with Alan Lloyd Hodgkin on the basis of nerve ""action potentials,"" the electrical impulses that enable the activity of an organism to be coordinated by a central nervous system.",58,0.4032258064516129,25.0,51.0,62
98.28571428571429,111.85714285714286,134.35714285714286,127.71428571428571,861.0952380952382,1.3571428571428572,0.2631578947368421,ZAB,0.21052631578947367,4.0,0.10526315789473684,2.0,"Hodgkin and Huxley shared the prize that year with John Carew Eccles, who was cited for research on synapses.",59,0.2631578947368421,5.0,19.0,19
101.61538461538461,107.73076923076923,139.69230769230768,134.92307692307693,861.1089743589745,1.3461538461538463,0.2777777777777778,ZAB,0.2571428571428571,9.0,0.19444444444444445,7.0,"Huxley was a son of the writer and editor Leonard Huxley by his second wife Rosalind Bruce, and hence half-brother of Aldous Huxley and fellow biologist Julian Huxley and grandson of the biologist T. H. Huxley.",60,0.2777777777777778,10.0,35.0,36
99.12121212121212,119.45454545454545,230.3939393939394,128.24242424242425,830.3181818181819,1.303030303030303,0.26666666666666666,ZAB,0.27906976744186046,12.0,0.06666666666666667,3.0,"Albert Einstein (March 14, 1879 - April 18, 1955) was a German-born Jewish theoretical physicist of German, Swiss and American citizenship, who is widely regarded as the greatest scientist of the 20th century or even of all time, ranking alongside the luminaries Newton and Gauss.",61,0.26666666666666666,12.0,43.0,45
93.89473684210526,99.73684210526316,119.84210526315789,113.42105263157895,827.0263157894736,1.2105263157894737,0.32142857142857145,ZAB,0.21739130434782608,5.0,0.07142857142857142,2.0,"He was awarded the 1921 Nobel Prize for Physics for his explanation of the photoelectric effect in 1905 (his ""miracle year"") and ""for his services to Theoretical Physics"".",62,0.32142857142857145,9.0,23.0,28
115.7,145.1,201.8,186.6,886.05,1.9,0.16666666666666666,ZAB,0.3684210526315789,7.0,0.3333333333333333,4.0,Einstein attended the Luitpold Gymnasium where he received a relatively progressive education.,63,0.16666666666666666,2.0,19.0,12
99.2,104.66666666666667,130.16666666666666,127.73333333333333,866.6888888888888,1.3,0.375,ZAB,0.2564102564102564,10.0,0.08333333333333333,4.0,"In the spring of 1896, the Serbian Mileva Maria (an acquaintance of Nikola Tesla) started initially as a medical student at the University of Zurich, but after a term switched to the same section as Einstein as the only woman that year to study for the same diploma.",64,0.375,18.0,39.0,48
114.85714285714286,162.42857142857142,196.0,183.57142857142858,831.0,1.7142857142857142,0.125,ZAB,0.25,3.0,0.125,1.0,"Einstein married Mileva Maria on January 6, 1903.",65,0.125,1.0,12.0,8
100.6875,112.0625,139.15625,125.03125,898.559375,1.28125,0.2727272727272727,ZAB,0.24390243902439024,10.0,0.11363636363636363,5.0,"Abram Joffe, a Soviet physicist who knew Einstein, in an obituary of Einstein, wrote, ""The author of [the papers of 1905] was ... a bureaucrat at the Patent Office in Bern, Einstein-Maria"" and this has recently been taken as evidence of a collaborative relationship.",66,0.2727272727272727,12.0,41.0,44
113.9,120.8,227.5,131.0,882.2,1.2,0.16666666666666666,ZAB,0.25,3.0,0.08333333333333333,1.0,"He and Mileva had an illegitimate daughter Lieserl, born in January 1902.",67,0.16666666666666666,2.0,12.0,12
98.33333333333333,134.73333333333332,207.2,189.8,879.5166666666668,1.7333333333333334,0.21052631578947367,ZAB,0.34615384615384615,9.0,0.21052631578947367,4.0,"In 1894, following the failure of Hermann's electrochemical business, the Einsteins moved from Munich to Pavia, Italy (near Milan).",68,0.21052631578947367,4.0,26.0,19
100.825,112.425,121.5,118.125,818.375,1.2,0.2727272727272727,ZAB,0.22916666666666666,11.0,0.03636363636363636,2.0,"Despite excelling in the mathematics and science portion, his failure of the liberal arts portion of the Eidgenoessische Technische Hochschule (ETH, Swiss Federal Institute of Technology, in Zurich) entrance exam the following year was a setback; his family sent him to Aarau, Switzerland, to finish secondary school, where he received his diploma in September 1896.",69,0.2727272727272727,15.0,48.0,55
94.83333333333333,100.83333333333333,245.05555555555554,176.88888888888889,904.4805555555555,1.8888888888888888,0.1,ZAB,0.4117647058823529,14.0,0.35,7.0,"Albert's sister Maja was to later marry their son Paul, and his friend Michele Besso married their other daughter Anna.",70,0.1,2.0,34.0,20
89.875,117.75,168.25,168.25,906.65,1.75,0.2727272727272727,ZAB,0.14285714285714285,2.0,0.09090909090909091,1.0,"The same year, he renounced his Wuerttemberg citizenship and became stateless.",71,0.2727272727272727,3.0,14.0,11
97.36363636363636,105.27272727272727,144.0,133.27272727272728,941.0909090909091,1.4545454545454546,0.15384615384615385,ZAB,0.25,4.0,0.3076923076923077,4.0,"On May 14, 1904, the couple's first son, Hans Albert Einstein, was born.",72,0.15384615384615385,2.0,16.0,13
97.4,110.4,185.2,140.6,917.8333333333334,1.4,0.2857142857142857,ZAB,0.2857142857142857,4.0,0.07142857142857142,1.0,"Einstein was born at Ulm in Baden-Wuerttemberg, Germany, about 100 km east of Stuttgart.",73,0.2857142857142857,4.0,14.0,14
84.125,88.25,128.625,121.625,944.3333333333334,1.375,0.2727272727272727,ZAB,0.36363636363636365,8.0,0.13636363636363635,3.0,"The family was Jewish (non-observant); Albert attended a Catholic elementary school and, at the insistence of his mother, was given violin lessons.",74,0.2727272727272727,6.0,22.0,22
96.6923076923077,107.61538461538461,147.92307692307693,147.92307692307693,906.3589743589744,1.4615384615384615,0.4583333333333333,ZAB,0.21052631578947367,4.0,0.08333333333333333,2.0,"Miguel Ferrer (born February 7, 1955 in Santa Monica, California) is a Puerto Rican-American actor who is often cast in movies as a villain.",75,0.4583333333333333,11.0,19.0,24
93.83333333333333,99.0,149.0,132.5,922.4166666666666,1.3333333333333333,0.3684210526315789,ZAB,0.3125,5.0,0.15789473684210525,3.0,"In 1983, Miguel was given a small part as a waiter in the movie The Man Who Wasn't There.",76,0.3684210526315789,7.0,16.0,19
94.58333333333333,108.75,120.66666666666667,120.66666666666667,935.9583333333334,1.25,0.4,ZAB,0.13333333333333333,2.0,0.05,1.0,He was also given a small part in Star Trek III: The Search for Spock as the Excelsior helm officer.,77,0.4,8.0,15.0,20
100.75,135.25,173.91666666666666,168.75,878.9930555555555,1.5833333333333333,0.29411764705882354,ZAB,0.2631578947368421,5.0,0.17647058823529413,3.0,Miguel was the oldest of five children born to Oscar winner Jose Ferrer and singer Rosemary Clooney-Ferrer.,78,0.29411764705882354,5.0,19.0,17
79.375,116.0,146.375,139.75,975.1875,1.625,0.2727272727272727,ZAB,0.3076923076923077,4.0,0.18181818181818182,2.0,Miguel was raised amongst all the splendor and glamour of Hollywood.,79,0.2727272727272727,3.0,13.0,11
82.0,82.0,104.45454545454545,98.0,982.8636363636364,1.1818181818181819,0.3125,ZAB,0.23076923076923078,3.0,0.125,2.0,"As a child, his hero was Batman, and as a teenager his interests shifted towards music.",80,0.3125,5.0,13.0,16
80.22222222222223,140.88888888888889,161.77777777777777,161.77777777777777,1044.788888888889,1.5555555555555556,0.25,ZAB,0.2857142857142857,4.0,0.16666666666666666,2.0,Miguel played the drums on Keith Moon's Two Sides of the Moon.,81,0.25,3.0,14.0,12
93.05555555555556,104.77777777777777,125.72222222222223,118.22222222222223,928.4444444444445,1.2777777777777777,0.3333333333333333,ZAB,0.21739130434782608,5.0,0.07407407407407407,2.0,"Band mate Billy Mumy (""Will Robinson"" on the T.V. classic Lost In Space) cast Miguel as a drummer in his first television role, in the series Sunshine.",82,0.3333333333333333,9.0,23.0,27
86.58823529411765,105.47058823529412,110.3529411764706,105.47058823529412,888.3823529411765,1.2352941176470589,0.37037037037037035,ZAB,0.23809523809523808,5.0,0.0,0.0,"Among the many television shows in which Miguel has made guest appearances are: Miami Vice, CHiPs, Will & Grace, Superman, Tales from the Crypt and Twin Peaks.",83,0.37037037037037035,10.0,21.0,27
112.6,112.6,139.2,112.6,897.4,1.0,0.4444444444444444,ZAB,0.4,2.0,0.0,0.0,He also starred in the mini series The Stand.,84,0.4444444444444444,4.0,5.0,9
104.8,111.7,134.7,119.6,1000.3,1.2,0.23076923076923078,ZAB,0.25,3.0,0.07692307692307693,1.0,Miguel played the role of Dr. Garret Macy in NBC's drama Crossing Jordan.,85,0.23076923076923078,3.0,12.0,13
92.16666666666667,102.83333333333333,105.83333333333333,102.83333333333333,925.3611111111111,1.1111111111111112,0.3076923076923077,ZAB,0.2,4.0,0.0,0.0,"In 1999, at the 41st Grammy Awards, Miguel was nominated for ""Best Spoken Word Album for Children"" in Disney's The Lion King II, ""Simba's Pride Read-Along"".",86,0.3076923076923077,8.0,20.0,26
93.66666666666667,118.88888888888889,140.66666666666666,140.66666666666666,911.7777777777778,1.5555555555555556,0.4375,ZAB,0.21428571428571427,3.0,0.125,2.0,"In 2003, Miguel made his New York stage debut in the Off-Broadway production of The Exonerated.",87,0.4375,7.0,14.0,16
81.83333333333333,81.83333333333333,131.5,112.33333333333333,933.8333333333334,1.3333333333333333,0.0,ZAB,0.375,3.0,0.3333333333333333,2.0,His cousin is actor George Clooney.,88,0.0,0.0,8.0,6
102.875,119.125,150.0,139.125,940.3125,1.5,0.2,ZAB,0.16666666666666666,2.0,0.2,2.0,His brother Gabriel Ferrer is married to singer Debby Boone.,89,0.2,2.0,12.0,10
102.0,110.92307692307692,115.84615384615384,115.84615384615384,933.2307692307693,1.1538461538461537,0.2777777777777778,ZAB,0.2,3.0,0.05555555555555555,1.0,Miguel was close friends with actress Dominique Dunne and in 1982 served as a pallbearer in her funeral.,90,0.2777777777777778,5.0,15.0,18
99.21428571428571,106.28571428571429,173.07142857142858,127.0,915.3214285714286,1.2857142857142858,0.2631578947368421,ZAB,0.16666666666666666,3.0,0.15789473684210525,3.0,"William Hindman (April 1, 1743 - January 19, 1822) was an American lawyer and statesman from Talbot County, Maryland.",91,0.2631578947368421,5.0,18.0,19
